Class,Order,Family,Species,Common Name,Cvalue
Osteichthyes,Cyprinodontiformes,Aplocheilidae,Austrolebias wolterstorffi,Annual killifish,2.78
Osteichthyes,Cyprinodontiformes,Aplocheilidae,Cynopoecilus melanotaenia,Annual killifish,1.36
Osteichthyes,Cyprinodontiformes,Aplocheilidae,Nothobranchius furzeri,Turquise killifish,1.56
Osteichthyes,Cyprinodontiformes,Aplocheilidae,Pachypanchax playfairii,Golden panchax,0.73
Osteichthyes,Cyprinodontiformes,Aplocheilidae,Rivulus urophthalmus,Rivulus,1.5
Osteichthyes,Cyprinodontiformes,Cyprinodontidae,Cyprinodon variegatus variegatus,Sheepshead minnow,1.6
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus diaphanus diaphanus,Banded killifish,1.51
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus,Mud minnow,1.56
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus heteroclitus,Mummichog,1.29
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus heteroclitus,Mummichog,1.36
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus heteroclitus,Mummichog,1.5
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus x F. diaphanus,Hybrid,1.45
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus x F. diaphanus (3x),Hybrid (triploid),2.17
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus majalis,Striped killifish,1.4
Osteichthyes,Cyprinodontiformes,Fundulidae,Fundulus majalis,Stripped killifish,1.83
Osteichthyes,Cyprinodontiformes,Poeciliidae,Belonesox belizanus,"Top minnow, pike killifish",0.94
Osteichthyes,Cyprinodontiformes,Poeciliidae,Gambusia affinis,Mosquitofish,0.75
Osteichthyes,Cyprinodontiformes,Poeciliidae,Gambusia affinis,Mosquitofish,0.78
Osteichthyes,Cyprinodontiformes,Poeciliidae,Gambusia affinis,Mosquitofish,0.91
Osteichthyes,Cyprinodontiformes,Poeciliidae,Gambusia affinis,Mosquitofish,0.94
Osteichthyes,Cyprinodontiformes,Poeciliidae,Gambusia holbrooki,Eastern mosquitofish,0.86
Osteichthyes,Cyprinodontiformes,Poeciliidae,Heterandria bimaculata,Twospot livebearer,0.95
Osteichthyes,Cyprinodontiformes,Poeciliidae,Limia nigrofasciata,Blackbarred limia,0.9
Osteichthyes,Cyprinodontiformes,Poeciliidae,Limia vittata,Cuban limia,0.95
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia formosa,Amazon molly,0.75
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia formosa,Amazon molly,0.8
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia formosa,Amazon molly,0.85
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia formosa,Amazon molly,0.86
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia formosa,Amazon molly,0.97
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia latipinna,Sailfin molly,0.93
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia latipinna,Sailfin molly,0.96
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia latipinna,Sailfin molly,1.02
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia latipunctata,Broadspotted molly,0.88
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia mexicana,Shortfin molly,0.7
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia mexicana,Shortfin molly,0.88
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia mexicana,Shortfin molly,0.99
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia mexicana,Shortfin molly,1.38
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia reticulata,Guppy,0.77
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia reticulata,Guppy,1
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia sphenops,Guppy,0.93
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poecilia sphenops,Molly,0.85
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis 2 monacha-lucida (3x),Triploid hybrid,1
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis 2 monacha-lucida (3x),Triploid hybrid,1.02
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis 2 viriosa-lucida (3x),Triploid hybrid,1.01
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis gracilus,Porthole livebearer,0.82
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis latidens,N/A,0.65
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis lucida,N/A,0.63
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis lucida,N/A,0.69
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha,N/A,0.67
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha,N/A,0.67
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-2 lucida (3x),Triploid hybrid,0.97
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-2 lucida (3x),Triploid hybrid,1.05
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-latidens (2x),Diploid hybrid,0.65
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-lucida (2x),Diploid hybrid,0.66
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-lucida (2x),Diploid hybrid,0.69
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis monacha-occidentalis (2x),Diploid hybrid,0.68
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis occidentalis,Gila topminnow,0.68
Osteichthyes,Cyprinodontiformes,Poeciliidae,Poeciliopsis viriosa,N/A,0.71
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus alverezi,Platyfish,0.76
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus andersi,Platyfish,0.74
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus cortezi,Platyfish,0.77
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus couchianus,Monterrey platyfish,0.75
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.71
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.77
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.8
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.82
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.95
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,0.95
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus hellerii,Green swordtail,1
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus maculatus,Southern platyfish,0.76
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus maculatus,Southern platyfish,0.92
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus maculatus,Southern platyfish,0.95
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus maculatus,Southern platyfish,0.99
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus meyeri,Platyfish,0.75
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus montezumae,Montezuma swordtail,0.76
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus pygmaeus,Pygmy swordtail,0.75
Osteichthyes,Cyprinodontiformes,Poeciliidae,Xiphophorus variatus,Variable platyfish,0.81
Osteichthyes,Elopiformes,Elopidae,Elops saurus,Ladyfish,1.2
Osteichthyes,Elopiformes,Megalopidae,Megalops cyprinoides,Indo-Pacific tarpon,0.98
Osteichthyes,Esociformes,Esocidae,Esox americanus americanus,Redfin pickerel,1.18
Osteichthyes,Esociformes,Esocidae,Esox americanus vermiculatus,Grass pickerel,1.06
Osteichthyes,Esociformes,Esocidae,Esox americanus vermiculatus,Grass pickerel,1.12
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,0.85
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,0.97
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,0.98
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,1.13
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,1.15
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,1.36
Osteichthyes,Esociformes,Esocidae,Esox lucius,Northern pike,1.4
Osteichthyes,Esociformes,Esocidae,Esox masquinongy,Muskellunge,1.28
Osteichthyes,Esociformes,Esocidae,Esox niger,Chain pickerel,0.92
Osteichthyes,Esociformes,Esocidae,Esox niger,Chain pickerel,1.18
Osteichthyes,Esociformes,Esocidae,Esox reichertii,Amur pike,1.28
Osteichthyes,Gadiformes,Gadidae,Boreogadus saida,Polar cod,0.88
Osteichthyes,Gadiformes,Gadidae,Gadus macrocephalus,Pacific cod,0.87
Osteichthyes,Gadiformes,Gadidae,Gadus morhua,Atlantic cod,0.4
Osteichthyes,Gadiformes,Gadidae,Gadus morhua,Atlantic cod,0.93
Osteichthyes,Gadiformes,Gadidae,Microgadus proximus,Pacific tomcod,0.9
Osteichthyes,Gadiformes,Gadidae,Theragra chalcogramma,Alaska pollock,0.9
Osteichthyes,Gadiformes,Lotidae,Ciliata mustela,Fivebeard rockling,0.66
Osteichthyes,Gadiformes,Lotidae,Gaidropsarus ensis,Threadfin rockling,0.83
Osteichthyes,Gadiformes,Macrouridae,Caelorinchus innotabilis,Notable whiptail,0.79
Osteichthyes,Gadiformes,Macrouridae,Caelorinchus maurofasciatus,Dark banded rattail,0.75
Osteichthyes,Gadiformes,Macrouridae,Coryphaenoides serrulatus,Serrulate whiptail,0.85
Osteichthyes,Gadiformes,Macrouridae,Macrourus berglax,Onion-eye grenadier,0.94
Osteichthyes,Gadiformes,Macrouridae,Mesobius antipodum,Bathypelagic rattail,0.79
Osteichthyes,Gadiformes,Merlucciidae,Macruronus novaezelandiae,Blue grenadier,0.94
Osteichthyes,Gadiformes,Merlucciidae,Merluccius bilinearis,Silver hake,0.84
Osteichthyes,Gadiformes,Merlucciidae,Merluccius bilinearis,Silver hake,0.93
Osteichthyes,Gadiformes,Merlucciidae,Merluccius productus,North Pacific hake,0.98
Osteichthyes,Gadiformes,Moridae,Halargyreus johnsonii,Slender codling,0.94
Osteichthyes,Gadiformes,Moridae,Mora moro,Common mora,0.75
Osteichthyes,Gadiformes,Phycidae,Urophycis tenuis,White hake,0.89
Osteichthyes,Gasterosteiformes,Gasterosteidae,Apeltes quadracus,Fourspine stickleback,0.58
Osteichthyes,Gasterosteiformes,Gasterosteidae,Culaea inconstans,Brook stickleback,0.65
Osteichthyes,Gasterosteiformes,Gasterosteidae,Culaea inconstans,Brook stickleback,0.67
Osteichthyes,Gasterosteiformes,Gasterosteidae,Gasterosteus aculeatus aculeatus,Three-spined stickleback,0.58
Osteichthyes,Gasterosteiformes,Gasterosteidae,Gasterosteus aculeatus aculeatus,Three-spined stickleback,0.7
Osteichthyes,Gobiiformes,Gobiidae,Awaous grammepomus,Scribbled goby,1.92
Osteichthyes,Gymnotiformes,Apteronotidae,Apteronotus albifrons,Black ghost,0.71
Osteichthyes,Gymnotiformes,Rhamphichthyidae,Rhamphichthys rostratus,Knifefish,0.93
Osteichthyes,Gymnotiformes,Sternopygidae,Eigenmannia sp.,Glass knifefish,1
Osteichthyes,Gymnotiformes,Sternopygidae,Gymnotus carapo,Banded knifefish,0.99
Osteichthyes,Gymnotiformes,Sternopygidae,Sternopygus macrurus,Longtail knifefish,0.99
Osteichthyes,Lepidosireniformes,Lepidosirenidae,Lepidosiren paradoxa,South American lungfish,80.55
Osteichthyes,Lepidosireniformes,Lepidosirenidae,Lepidosiren paradoxa,South American lungfish,112.78
Osteichthyes,Lepidosireniformes,Lepidosirenidae,Lepidosiren paradoxa,South American lungfish,117.92
Osteichthyes,Lepidosireniformes,Lepidosirenidae,Lepidosiren paradoxa,South American lungfish,123.9
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus aethiopicus,Marbled lungfish,132.83
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus aethiopicus congicus,Marbled lungfish,40.08
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus annectens annectens,African lungfish,40.46
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus annectens annectens,African lungfish,62.6
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus dolloi,African lungfish,65.4
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus dolloi,African lungfish,81.6
Osteichthyes,Lepidosireniformes,Protopteridae,Protopterus sp.,African lungfish,50
Osteichthyes,Lepisosteiformes,Lepisosteidae,Atractosteus spatula,Alligator gar,1.2
Osteichthyes,Lepisosteiformes,Lepisosteidae,Lepisosteus oculatus,Spotted gar,1.39
Osteichthyes,Lepisosteiformes,Lepisosteidae,Lepisosteus oculatus,Spotted gar,1.4
Osteichthyes,Lepisosteiformes,Lepisosteidae,Lepisosteus oculatus,Spotted gar,1.44
Osteichthyes,Lophiiformes,Antennariidae,Antennarius ocellatus,Ocellated frogfish,0.78
Osteichthyes,Lophiiformes,Lophiidae,Lophius americanus,American anglerfish,1
Osteichthyes,Lophiiformes,Lophiidae,Lophius americanus,American anglerfish,1.03
Osteichthyes,Lophiiformes,Ogcocephalidae,Ogcocephalus nausutus,Shortnose batfish,0.74
Osteichthyes,Lophiiformes,Oneirodidae,Oneirodes acanthias,Spiny dreamer,1
Osteichthyes,Lophiiformes,Tetrabranchiidae,Tetrabrachium ocellatum,Four-armed frogfish,0.76
Osteichthyes,Myctophiformes,Myctophidae,Lampanyctus ritteri,Broadfin lampfish,2
Osteichthyes,Myctophiformes,Myctophidae,Parvilux ingens,Lampfish,1.95
Osteichthyes,Myctophiformes,Myctophidae,Triphoturus mexicanus,Mexican lampfish,1.9
Osteichthyes,Myctophiformes,Neoscopelidae,Neoscopelus macrolepidotus,Large-scaled lantern fish,2.52
Osteichthyes,Myctophiformes,Neoscopelidae,Scopelengys tristis,Pacific blackchin,1.3
Osteichthyes,Ophidiiformes,Ophidiidae,Genypterus blacodes,Pink cusk-eel,0.6
Osteichthyes,Ophidiiformes,Ophidiidae,Genypterus chilensis,Red cusk-eel,0.47
Osteichthyes,Ophidiiformes,Ophidiidae,Ophidion scrippsae,Basketweave cusk-eel,0.68
Osteichthyes,Ophidiiformes,Ophidiidae,Ophidion welshi,Crested cusk-eel,0.84
Osteichthyes,Ophidiiformes,Ophidiidae,Sirembo imberbis,Cusk-eel,0.63
Osteichthyes,Osmeriformes,Argentinidae,Argentina silus,Greater argentine,0.85
Osteichthyes,Osmeriformes,Bathylagidae,Bathylagus milleri,Stout blacksmelt,3.15
Osteichthyes,Osmeriformes,Bathylagidae,Bathylagus pacificus,Slender blacksmelt,3.2
Osteichthyes,Osmeriformes,Bathylagidae,Bathylagus wesethi,Snubnose blacksmelt,1.75
Osteichthyes,Osmeriformes,Bathylagidae,Leuroglossus stilbius,California smoothtongue,1.7
Osteichthyes,Osmeriformes,Galaxiidae,Galaxias maculatus,Common galaxias,1.04
Osteichthyes,Osmeriformes,Galaxiidae,Galaxias maculatus,Inanga,1.04
Osteichthyes,Osmeriformes,Galaxiidae,Galaxias platei,Galaxias,0.89
Osteichthyes,Osmeriformes,Galaxiidae,Galaxias platei,Tollo,1.1
Osteichthyes,Osmeriformes,Osmeridae,Hypomesus pretiosus,Surf smelt,0.74
Osteichthyes,Osmeriformes,Osmeridae,Osmerus eperlanus,European smelt,0.62
Osteichthyes,Osmeriformes,Osmeridae,Osmerus mordax,Atlantic rainbow smelt,0.69
Osteichthyes,Osmeriformes,Osmeridae,Spirinchus starksi,Night smelt,0.84
Osteichthyes,Osmeriformes,Osmeridae,Thaleichthys pacificus,Eulachon,0.68
Osteichthyes,Osteioglossiformes,Mormyridae,Brienomyrus longianalis,Elephant fish,1.2
Osteichthyes,Osteioglossiformes,Mormyridae,Gnathonemus petersii,Elephantnose fish,1.2
Osteichthyes,Osteioglossiformes,Mormyridae,Mormyrus kannume,Elephantsnout fish,1
Osteichthyes,Osteioglossiformes,Mormyridae,Pollimyrus nigricans,Elephant fish,1
Osteichthyes,Osteioglossiformes,Notopteridae,Chitala chitala,Clown knifefish,1.08
Osteichthyes,Osteioglossiformes,Notopteridae,Xenomystus nigri,African knifefish,1.3
Osteichthyes,Osteioglossiformes,Osteoglossidae,Arapaima gigas,Arapaima,0.81
Osteichthyes,Osteioglossiformes,Osteoglossidae,Arapaima gigas,Arapaima,0.98
Osteichthyes,Osteioglossiformes,Osteoglossidae,Osteoglossum bicirrhosum,Arawana,0.88
Osteichthyes,Osteioglossiformes,Osteoglossidae,Osteoglossum bicirrhosum,Arawana,1
Osteichthyes,Osteioglossiformes,Pantodontidae,Pantodon buchholzi,Freshwater butterflyfish,0.77
Osteichthyes,Osteoglossiformes,Notopteridae,Notopterus notopterus,Bronze featherback,1
Osteichthyes,Perciformes,Acanthuridae,Acanthurus auranticavus,Orange-socket surgeonfish,0.63
Osteichthyes,Perciformes,Acanthuridae,Acanthurus blochii,Ringtail surgeonfish,1
Osteichthyes,Perciformes,Acanthuridae,Acanthurus chirurgus,Doctorfish,0.69
Osteichthyes,Perciformes,Acanthuridae,Acanthurus grammoptilus,Finelined surgeonfish,0.75
Osteichthyes,Perciformes,Acanthuridae,Acanthurus striatus,Striated surgeonfish,0.76
Osteichthyes,Perciformes,Acanthuridae,Acanthurus triostegus,Convict surgeonfish,0.79
Osteichthyes,Perciformes,Acanthuridae,Ctenochaetus striatus,Striated surgeonfish,0.84
Osteichthyes,Perciformes,Acanthuridae,Zebrasoma scopas,Twotone tang,0.72
Osteichthyes,Perciformes,Acanthuridae,Zebrasoma veliferum,Sailfin tang,0.71
Osteichthyes,Perciformes,Ambassidae,Ambassis elongatus,Yellowfin glassfish,0.56
Osteichthyes,Perciformes,Apogonidae,Apogon bandanensis,Bigeye cardinalfish,0.94
Osteichthyes,Perciformes,Apogonidae,Apogon cookii,Cook's cardinalfish,1.11
Osteichthyes,Perciformes,Apogonidae,Apogon cyanosoma,Yellowstriped cardinalfish,1.02
Osteichthyes,Perciformes,Apogonidae,Apogon doederleini,Doederlein's cardinalfish,1.18
Osteichthyes,Perciformes,Apogonidae,Apogon endetakaena,Candystripe cardinalfish,1.03
Osteichthyes,Perciformes,Apogonidae,Apogon guamensis,Guam cardinalfish,1.3
Osteichthyes,Perciformes,Apogonidae,Apogon kallopterus,Iridescent cardinalfish,0.81
Osteichthyes,Perciformes,Apogonidae,Apogon kiensis,Rifle cardinal,1.13
Osteichthyes,Perciformes,Apogonidae,Apogon lineatus,Indian perch,1.43
Osteichthyes,Perciformes,Apogonidae,Apogon moluccensis,Moluccan cardinalfish,1.06
Osteichthyes,Perciformes,Apogonidae,Apogon poecilopterus,Pearly-finned cardinalfish,0.97
Osteichthyes,Perciformes,Apogonidae,Apogon savayensis,Samoan cardinalfish,0.8
Osteichthyes,Perciformes,Apogonidae,Apogon semiornatus,Oblique-banded cardinalfish,0.91
Osteichthyes,Perciformes,Apogonidae,Cheilodipterus quinquelineatus,Five-lined cardinalfish,0.95
Osteichthyes,Perciformes,Arripidae,Arripis trutta,Eastern Australian salmon,0.71
Osteichthyes,Perciformes,Artedidraconidae,Pogonophryne scotti,Barbled plunderfish,2.03
Osteichthyes,Perciformes,Bathydraconidae,Cygnodraco mawsoni,Antarctic dragonfish,1.41
Osteichthyes,Perciformes,Bathymasteridae,Rathbunella sp.,Ronquil,0.96
Osteichthyes,Perciformes,Belontiidae,Betta splendens,Siamese fighting fish,0.63
Osteichthyes,Perciformes,Belontiidae,Betta splendens,Siamese fighting fish,0.64
Osteichthyes,Perciformes,Belontiidae,Betta splendens,Siamese fighting fish,0.64
Osteichthyes,Perciformes,Belontiidae,Colisa lalia,Dwarf gourami,0.58
Osteichthyes,Perciformes,Belontiidae,Colisa lalia,Dwarf gourami,0.62
Osteichthyes,Perciformes,Belontiidae,Macropodus chinensis,Roundtail paradisefish,1.27
Osteichthyes,Perciformes,Belontiidae,Macropodus opercularis,Paradise fish,0.55
Osteichthyes,Perciformes,Belontiidae,Macropodus opercularis,Paradise fish,0.59
Osteichthyes,Perciformes,Belontiidae,Pseudosphromenus cupanus,Spiketail paradisefish,0.61
Osteichthyes,Perciformes,Belontiidae,Trichogaster chuna,Honey gourami,0.64
Osteichthyes,Perciformes,Belontiidae,Trichogaster leerii,Pearl gourami,0.64
Osteichthyes,Perciformes,Belontiidae,Trichogaster leerii,Pearl gourami,0.71
Osteichthyes,Perciformes,Belontiidae,Trichogaster leerii,Pearl gourami,0.82
Osteichthyes,Perciformes,Belontiidae,Trichogaster microlepis,Moonlight gourami,0.93
Osteichthyes,Perciformes,Belontiidae,Trichogaster trichopterus,Three spot gourami,0.61
Osteichthyes,Perciformes,Belontiidae,Trichogaster trichopterus,Three spot gourami,0.68
Osteichthyes,Perciformes,Belontiidae,Trichogaster trichopterus,Three spot gourami,0.73
Osteichthyes,Perciformes,Belontiidae,Trichogaster trichopterus,Three spot gourami,0.78
Osteichthyes,Perciformes,Blenniidae,Aidablennius sphynx,Blenny,0.61
Osteichthyes,Perciformes,Blenniidae,Atrosalarias fuscus fuscus,Blenny,0.76
Osteichthyes,Perciformes,Blenniidae,Blennius ocellaris,Butterfly blenny,0.86
Osteichthyes,Perciformes,Blenniidae,Crossosalarias macrospilus,Triplespot blenny,0.83
Osteichthyes,Perciformes,Blenniidae,Ecsenius aequalis,Fourline blenny,0.64
Osteichthyes,Perciformes,Blenniidae,Ecsenius mandibularis,Queensland blenny,0.82
Osteichthyes,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Yaeyama blenny,0.68
Osteichthyes,Perciformes,Blenniidae,Hypsoblennius hentzi,Feather blenny,0.86
Osteichthyes,Perciformes,Blenniidae,Hypsoblennius sp.,Blenny,0.95
Osteichthyes,Perciformes,Blenniidae,Lipophrys pholis,Shanny,0.79
Osteichthyes,Perciformes,Blenniidae,Parablennius gattorugine,Tompot blenny,0.58
Osteichthyes,Perciformes,Blenniidae,Parablennius incognitus,Blenny,0.8
Osteichthyes,Perciformes,Blenniidae,Parablennius sanguinolentus,Rusty blenny,0.89
Osteichthyes,Perciformes,Blenniidae,Paralipophrys trigloide,Blenny,1.19
Osteichthyes,Perciformes,Blenniidae,Petroscirtes breviceps,Striped poison fangblenny mimic,0.82
Osteichthyes,Perciformes,Blenniidae,Petroscirtes fallax,Deceiver fangblenny,0.59
Osteichthyes,Perciformes,Blenniidae,Petroscirtes lupus,Wolf fangblenny,0.65
Osteichthyes,Perciformes,Blenniidae,Petroscirtes mitratus,Floral blenny,0.67
Osteichthyes,Perciformes,Blenniidae,Petroscirtes variabilis,Variable sabretooth blenny,0.64
Osteichthyes,Perciformes,Blenniidae,Petroscirtes xestus,Xestus sabretooth blenny,0.48
Osteichthyes,Perciformes,Blenniidae,Plagiotremus rhinorhynchos,Bluestriped fangblenny,0.53
Osteichthyes,Perciformes,Blenniidae,Salaria pavo,Peacock blenny,1.07
Osteichthyes,Perciformes,Blenniidae,Salarias fasciatus,Jewelled blenny,0.83
Osteichthyes,Perciformes,Blenniidae,Salarias sinuosus,Fringelip blenny,0.68
Osteichthyes,Perciformes,Caesionidae,Caesio cuning,Redbelly yellowtail fusilier,1.15
Osteichthyes,Perciformes,Caesionidae,Pterocaesio marri,Marr's fusilier,1.08
Osteichthyes,Perciformes,Callionymidae,Callionymus goodladi,Goodlad's stinkfish,0.69
Osteichthyes,Perciformes,Callionymidae,Callionymus limiceps,Rough-headed dragonet,1.02
Osteichthyes,Perciformes,Callionymidae,Pterosynchiropus splendidus,Mandarinfish,0.59
Osteichthyes,Perciformes,Callionymidae,Repomucenus richardsonii,N/A,0.82
Osteichthyes,Perciformes,Carangidae,Carangoides chrysophrys,Longnose trevally,0.63
Osteichthyes,Perciformes,Carangidae,Carangoides fulvoguttatus,Yellowspotted trevally,0.65
Osteichthyes,Perciformes,Carangidae,Carangoides gymnostethus,Bludger,0.59
Osteichthyes,Perciformes,Carangidae,Carangoides oblongus,Coachwhip trevally,0.66
Osteichthyes,Perciformes,Carangidae,Carangoides orthogrammus,Island trevally,0.7
Osteichthyes,Perciformes,Carangidae,Caranx hippos,Crevalle jack,0.72
Osteichthyes,Perciformes,Carangidae,Caranx ignobilis,Giant trevally,0.64
Osteichthyes,Perciformes,Carangidae,Caranx latus,Horse-eye jack,0.61
