"clade","species","haploid"
"pteridophytes","Botrychium_lanuginosum","90"
"pteridophytes","Botrychium_lunaria","45"
"pteridophytes","Botrychium_minganense","90"
"pteridophytes","Helminthostachys_zeylanica","94"
"pteridophytes","Ophioglossum_costatum","120"
"pteridophytes","Ophioglossum_lusitanicum","240"
"pteridophytes","Ophioglossum_nudicaule","240"
"pteridophytes","Ophioglossum_polyphyllum","116"
"pteridophytes","Angiopteris_evecta","80"
"pteridophytes","Marattia_fraxinea","78"
"pteridophytes","Osmunda_regalis","18"
"pteridophytes","Osmunda_regalis","22"
"pteridophytes","Diplopterygium_glaucum","56"
"pteridophytes","Adiantum_capillus-veneris","30"
"pteridophytes","Cystopteris_bulbifera","42"
"pteridophytes","Cystopteris_tenuis","84"
"pteridophytes","Cystopteris_protrusa","42"
"pteridophytes","Pteris_ensiformis","44"
"pteridophytes","Pteris_longifolia","58"
"pteridophytes","Ceratopteris_thalictroides","77"
"pteridophytes","Hippochaete_debilis","108"
"pteridophytes","Botrychium_daucifolium","90"
"pteridophytes","Botrychium_dissectum","45"
"pteridophytes","Botrychium_dissectum","45"
"pteridophytes","Botrychium_lanceolatum","45"
"pteridophytes","Botrychium_lanuginosum","90"
"pteridophytes","Botrychium_matricariifolium","90"
"pteridophytes","Botrychium_multifidum","45"
"pteridophytes","Botrychium_oneidense","45"
"pteridophytes","Botrychium_pumicola","45"
"pteridophytes","Botrychium_simplex","45"
"pteridophytes","Botrychium_simplex","45"
"pteridophytes","Botrychium_virginianum","92"
"pteridophytes","Ophioglossum_pendulum","370"
"pteridophytes","Ophioglossum_petiolatum","510"
"pteridophytes","Angiopteris_evecta","80"
"pteridophytes","Angiopteris_hypoleuca","40"
"pteridophytes","Osmundastrum_cinnamomeum","22"
"pteridophytes","Plenasium_javanicum","22"
"pteridophytes","Anemia_phyllitidis","76"
"pteridophytes","Anemia_rotundifolia","38"
"pteridophytes","Lygodium_circinatum","29"
"pteridophytes","Lygodium_japonicum","58"
"pteridophytes","Lygodium_scandens","30"
"pteridophytes","Hymenophyllum_exsertum","21"
"pteridophytes","Hymenophyllum_flabellatum","36"
"pteridophytes","Hymenophyllum_javanicum","39"
"pteridophytes","Hymenophyllum_serrulatum","21"
"pteridophytes","Meringium_multifidum","26"
"pteridophytes","Polyphlebium_venosum","36"
"pteridophytes","Crepidomanes_bilabiatum","36"
"pteridophytes","Crepidomanes_bipunctatum","36"
"pteridophytes","Selenodesmium_obscurum","33"
"pteridophytes","Cyathea_crinita","69"
"pteridophytes","Cyathea_dealbata","72"
"pteridophytes","Cyathea_gigantea","69"
"pteridophytes","Cyathea_capensis","70"
"pteridophytes","Adiantum_pedatum","29"
"pteridophytes","Asplenium_ruta-muraria","72"
"pteridophytes","Asplenium_viride","36"
"pteridophytes","Athyrium_filix-femina","40"
"pteridophytes","Deparia_acrostichoides","40"
"pteridophytes","Asplenium_radicans","36"
"pteridophytes","Phymatopteris_ebenipes","36"
"pteridophytes","Crypsinus_enervis","33"
"pteridophytes","Crypsinus_hastatus","36"
"pteridophytes","Polypodium_tainiatum","36"
"pteridophytes","Cystopteris_bulbifera","42"
"pteridophytes","Cystopteris_fragilis","84"
"pteridophytes","Cystopteris_fragilis","84"
"pteridophytes","Cystopteris_utahensis","84"
"pteridophytes","Cystopteris_utahensis","126"
"pteridophytes","Drynaria_quercifolia","37"
"pteridophytes","Drynaria_rigidula","37"
"pteridophytes","Dryopteris_boottii","82"
"pteridophytes","Dryopteris_dilatata","34"
"pteridophytes","Dryopteris_marginalis","41"
"pteridophytes","Phegopteris_connectilis","90"
"pteridophytes","Dryopteris_carthusiana","82"
"pteridophytes","Thelypteris_palustris","35"
"pteridophytes","Dryopteris_ã","39"
"pteridophytes","Lepisorus_longifolius","72"
"pteridophytes","Lepisorus_nudus","35"
"pteridophytes","Leptochilus_metallicus","36"
"pteridophytes","Loxogramme_involuta","72"
"pteridophytes","Microsorum_membranaceum","36"
"pteridophytes","Onoclea_sensibilis","37"
"pteridophytes","Pellaea_glabella","1"
"pteridophytes","Asplenium_scolopendrium","72"
"pteridophytes","Phymatosorus_membranifolium","36"
"pteridophytes","Phymatosorus_scolopendria","36"
"pteridophytes","Platycerium_alcicorne","37"
"pteridophytes","Polypodium_virginianum","74"
"pteridophytes","Polystichum_craspedosorum","40"
"pteridophytes","Pteridium_aquilinum","52"
"pteridophytes","Pteridium_aquilinum","52"
"pteridophytes","Phegopteris_hexagonoptera","30"
"pteridophytes","Thelypteris_noveboracensis","27"
"pteridophytes","Thelypteris_palustris","35"
"pteridophytes","Woodwardia_areolata","35"
"pteridophytes","Woodwardia_virginica","35"
"pteridophytes","Xiphopteris_cornigera","74"
"pteridophytes","Araiostegia_hymenophylloides","40"
"pteridophytes","Davallia_canariensis","40"
"pteridophytes","Davallia_denticulata","40"
"pteridophytes","Humata_heterophylla","40"
"pteridophytes","Humata_parvula","40"
"pteridophytes","Humata_repens","120"
"pteridophytes","Nephrolepis_cordifolia","41"
"pteridophytes","Nephrolepis_hirsutula","41"
"pteridophytes","Oleandra_distenta","80"
"pteridophytes","Oleandra_musifolia","40"
"pteridophytes","Acrostichum_aureum","30"
"pteridophytes","Acrostichum_danaeifolium","30"
"pteridophytes","Actiniopteris_australis","87"
"pteridophytes","Adiantum_capillus-veneris","30"
"pteridophytes","Adiantum_diaphanum","58"
"pteridophytes","Adiantum_pedatum","29"
"pteridophytes","Cheilosoria_mysurensis","30"
"pteridophytes","Cheilosoria_tenuifolia","56"
"pteridophytes","Cheilanthes_vellea","58"
"pteridophytes","Coniogramme_japonica","60"
"pteridophytes","Coniogramme_serra","60"
"pteridophytes","Dennstaedtia_cicutaria","94"
"pteridophytes","Dicksonia_fibrosia","65"
"pteridophytes","Dicksonia_squarrosa","65"
"pteridophytes","Hemionitis_arifolia","120"
"pteridophytes","Hemionitis_palmata","30"
"pteridophytes","Histiopteris_incisa","104"
"pteridophytes","Hypolepis_rugulosa","52"
"pteridophytes","Hypolepis_tenuifolia","104"
"pteridophytes","Lindsaea_caudata","82"
"pteridophytes","Lindsaea_cultrata","150"
"pteridophytes","Lindsaea_repens","50"
"pteridophytes","Microlepia_speluncae","86"
"pteridophytes","Paesia_scaberula","26"
"pteridophytes","Pellaea_boivinii","90"
"pteridophytes","Pellaea_rotundifolia","58"
"pteridophytes","Pityrogramma_triangularis","30"
"pteridophytes","Pteridium_aquilinum","52"
"pteridophytes","Pteridium_esculentum","52"
"pteridophytes","Pteris_biaurita","58"
"pteridophytes","Pteris_ensiformis","58"
"pteridophytes","Pteris_linearis","58"
"pteridophytes","Pteris_multiaurita","29"
"pteridophytes","Pteris_quadriaurita","29"
"pteridophytes","Pteris_pungens","29"
"pteridophytes","Pteris_vittata","58"
"pteridophytes","Lindsaea_ensifolia","88"
"pteridophytes","Antrophyum_plantagineum","60"
"pteridophytes","Antrophyum_semicostatum","60"
"pteridophytes","Vittaria_elongata","120"
"pteridophytes","Vittaria_scolopendrina","60"
"pteridophytes","Blechnum_discolor","28"
"pteridophytes","Blechnum_fluviatile","68"
"pteridophytes","Blechnum_orientale","33"
"pteridophytes","Blechnum_penna-marina","34"
"pteridophytes","Blechnum_procerum","28"
"pteridophytes","Blechnum_vulcanicum","34"
"pteridophytes","Doodia_aspera","32"
"pteridophytes","Blechnum_dives","64"
"pteridophytes","Woodwardia_fimbriata","34"
"pteridophytes","Woodwardia_radicans","34"
"pteridophytes","Asplenium_polyodon","72"
"pteridophytes","Asplenium_aethiopicum","144"
"pteridophytes","Asplenium_bulbiferum","72"
"pteridophytes","Asplenium_caudatum","72"
"pteridophytes","Asplenium_caudatum","72"
"pteridophytes","Asplenium_cheilosorum","108"
"pteridophytes","Asplenium_flaccidum","72"
"pteridophytes","Asplenium_hookerianum","72"
"pteridophytes","Asplenium_lunulatum","36"
"pteridophytes","Asplenium_normale","72"
"pteridophytes","Asplenium_richardii","144"
"pteridophytes","Asplenium_tenerum","72"
"pteridophytes","Asplenium_unilaterale","72"
"pteridophytes","Asplenium_trichomanes","108"
"pteridophytes","Asplenium_unilaterale","80"
"pteridophytes","Asplenium_wightianum","72"
"pteridophytes","Athyrium_anisopterum","80"
"pteridophytes","Allantodia_gymnogrammoides","120"
"pteridophytes","Asplenium_blepharodes","120"
"pteridophytes","Bolbitis_singaporensis","41"
"pteridophytes","Peranema_aspidioides","82"
"pteridophytes","Diplazium_dilatatum","123"
"pteridophytes","Deparia_japonica","82"
"pteridophytes","Diplazium_procumbens","123"
"pteridophytes","Diplazium_sylvaticum","200"
"pteridophytes","Athyrium_arborescens","123"
"pteridophytes","Dryopteris_deparioides","41"
"pteridophytes","Dryopteris_deparioides","41"
"pteridophytes","Dryopteris_hirtipes","41"
"pteridophytes","Acrorumohra_obtusissima","41"
"pteridophytes","Dryopteris_wallichiana","123"
"pteridophytes","Egenolfia_appendiculata","41"
"pteridophytes","Egenolfia_nodiflora","41"
"pteridophytes","Elaphoglossum_paleaceum","82"
"pteridophytes","Elaphoglossum_krajinae","41"
"pteridophytes","Elaphoglossum_piloselloides","80"
"pteridophytes","Leptogramma_africana","72"
"pteridophytes","Leptogramma_pozoi","36"
"pteridophytes","Polystichum_auriculatum","41"
"pteridophytes","Polystichum_biaristatum","82"
"pteridophytes","Polystichum_eximium","126"
"pteridophytes","Polystichum_chilense","82"
"pteridophytes","Arachniodes_amabilis","82"
"pteridophytes","Arachniodes_aristata","82"
"pteridophytes","Arachniodes_carvifolia","41"
"pteridophytes","Rumohra_walkerae","41"
"pteridophytes","Parathelypteris_beddomei","31"
"pteridophytes","Lycopodium_clavatum","17"
"pteridophytes","Huperzia_lucidula","133"
"pteridophytes","Diphasiastrum_sitchense","34"
"pteridophytes","Ophioglossum_lusitanicum","510"
"pteridophytes","Ophioglossum_thermale","240"
"pteridophytes","Hymenophyllum_exsertum","21"
"pteridophytes","Hymenophyllum_javanicum","54"
"pteridophytes","Hymenophyllum_polyanthos","27"
"pteridophytes","Trichomanes_pyxidiferum","36"
"pteridophytes","Vandenboschia_radicans","72"
"pteridophytes","Adiantum_caudatum","30"
"pteridophytes","Asplenium_adiantum-nigrum","36"
"pteridophytes","Asplenium_ã","72"
"pteridophytes","Asplenium_cuneifolium","36"
"pteridophytes","Asplenium_yunnanense","36"
"pteridophytes","Asplenium_ruta-muraria","72"
"pteridophytes","Asplenium_seelosii","36"
"pteridophytes","Asplenium_septentrionale","72"
"pteridophytes","Asplenium_viride","36"
"pteridophytes","Athyrium_anisopterum","80"
"pteridophytes","Deparia_boryana","40"
"pteridophytes","Athyrium_foliolosum","40"
"pteridophytes","Athyrium_flabellulatum","40"
"pteridophytes","Athyrium_foliolosum","40"
"pteridophytes","Athyrium_drepanopterum","40"
"pteridophytes","Athyrium_schimperi","40"
"pteridophytes","Athyrium_tenuifrons","40"
"pteridophytes","Ceterach_officinarum","72"
"pteridophytes","Onychium_siliculosum","29"
"pteridophytes","Onychium_contiguum","58"
"pteridophytes","Onychium_japonicum","29"
"pteridophytes","Pteris_arguta","58"
"pteridophytes","Pteris_biaurita","87"
"pteridophytes","Pteris_longifolia","58"
"pteridophytes","Pteris_serrulata","58"
"pteridophytes","Pteris_tremula","116"
"pteridophytes","Pteris_tripartita","58"
"pteridophytes","Pteris_umbrosa","116"
"pteridophytes","Asplenium_dalhousiae","36"
"pteridophytes","Asplenium_ensiforme","72"
"pteridophytes","Asplenium_exiguum","72"
"pteridophytes","Asplenium_planicaule","72"
"pteridophytes","Asplenium_trichomanes","72"
"pteridophytes","Asplenium_varians","36"
"pteridophytes","Adiantum_hispidulum","174"
"pteridophytes","Cheilanthes_sieberi","87"
"pteridophytes","Dicksonia_fibrosia","65"
"pteridophytes","Dicksonia_squarrosa","65"
"pteridophytes","Hypolepis_rugosula","52"
"pteridophytes","Hypolepis_tenuifolia","104"
"pteridophytes","Paesia_scaberula","26"
"pteridophytes","Pellaea_rotundifolia","58"
"pteridophytes","Pteridium_esculentum","52"
"pteridophytes","Pteris_tremula","120"
"pteridophytes","Salvinia_natans","9"
"pteridophytes","Lycopodium_alpinum","24"
"pteridophytes","Lycopodium_dubium","34"
"pteridophytes","Lycopodium_annotinum","34"
"pteridophytes","Lycopodium_lagopus","34"
"pteridophytes","Lycopodiella_inundata","78"
"pteridophytes","Lycopodium_obscurum","34"
"pteridophytes","Huperzia_lucidula","132"
"pteridophytes","Calamaria_coromandelina","11"
"pteridophytes","Botrychium_australe","45"
"pteridophytes","Botrychium_lanuginosum","90"
"pteridophytes","Ophioglossum_lusitanicum","360"
"pteridophytes","Ophioglossum_nudicaule","240"
"pteridophytes","Ophioglossum_nudicaule","120"
"pteridophytes","Ophioglossum_vulgatum","570"
"pteridophytes","Leptopteris_hymenophylloides","22"
"pteridophytes","Leptopteris_superba","22"
"pteridophytes","Schizaea_asperula","77"
"pteridophytes","Gleichenia_circinnata","20"
"pteridophytes","Sticherus_cunninghamii","34"
"pteridophytes","Hymenophyllum_peltatum","11"
"pteridophytes","Hymenophyllum_revolutum","22"
"pteridophytes","Mecodium_demissum","36"
"pteridophytes","Mecodium_scabrum","36"
"pteridophytes","Meringium_bivalve","22"
"pteridophytes","Sphaerocionium_ferrugineum","36"
"pteridophytes","Cyathea_colensoi","69"
"pteridophytes","Cyathea_dealbata","69"
"pteridophytes","Cyathea_smithii","69"
"pteridophytes","Anarthropteris_dicyopteris","37"
"pteridophytes","Asplenium_adiantum-nigrum","72"
"pteridophytes","Asplenium_ã","72"
"pteridophytes","Asplenium_fissum","36"
"pteridophytes","Asplenium_ruta-muraria","72"
"pteridophytes","Asplenium_septentrionale","72"
"pteridophytes","Asplenium_septentrionale","72"
"pteridophytes","Asplenium_viride","36"
"pteridophytes","Asplenium_baumgartneri","72"
"pteridophytes","Asplenium_ã","54"
"pteridophytes","Asplenium_ã","54"
"pteridophytes","Asplenium_ã","72"
"pteridophytes","Asplenium_ã","54"
"pteridophytes","Asplenium_poscharskyanum","54"
"pteridophytes","Campyloneurum_angustifolium","74"
"pteridophytes","Dryopteris_austriaca","41"
"pteridophytes","Dryopteris_filix-mas","82"
"pteridophytes","Phegopteris_connectilis","90"
"pteridophytes","Dryopteris_carthusiana","82"
"pteridophytes","Thelypteris_confluens","35"
"pteridophytes","Grammitis_billardierei","37"
"pteridophytes","Cochlidium_pumilum","37"
"pteridophytes","Pellaea_atropurpurea","87"
"pteridophytes","Pellaea_breweri","29"
"pteridophytes","Pellaea_glabella","116"
"pteridophytes","Pellaea_glabella","29"
"pteridophytes","Pellaea_glabella","116"
"pteridophytes","Pellaea_ovata","29"
"pteridophytes","Pellaea_cordifolia","29"
"pteridophytes","Pellaea_ternifolia","29"
"pteridophytes","Asplenium_scolopendrium","36"
"pteridophytes","Phymatodes_scandens","36"
"pteridophytes","Polypodium_vulgare","74"
"pteridophytes","Matteuccia_struthiopteris","40"
"pteridophytes","Acrophorus_stipellatus","41"
"pteridophytes","Arthropteris_tenella","42"
"pteridophytes","Adiantum_chilense","60"
"pteridophytes","Anogramma_leptophylla","29"
"pteridophytes","Cibotium_splendens","68"
"pteridophytes","Hypolepis_millefolium","52"
"pteridophytes","Lindsaea_concinna","47"
"pteridophytes","Lindsaea_linearis","34"
"pteridophytes","Pityrogramma_triangularis","60"
"pteridophytes","Lindsaea_tenera","88"
"pteridophytes","Adiantum_raddianum","116"
"pteridophytes","Blechnum_orientale","34"
"pteridophytes","Asplenium_anomodum","144"
"pteridophytes","Asplenium_colensoi","72"
"pteridophytes","Asplenium_flabellifolium","270"
"pteridophytes","Asplenium_lucidum","72"
"pteridophytes","Asplenium_obtusatum","72"
"pteridophytes","Pleurosorus_rutifolius","72"
"pteridophytes","Athyrium_australe","123"
"pteridophytes","Ctenitis_glabella","82"
"pteridophytes","Cystopteris_fragilis","84"
"pteridophytes","Diplaziopsis_javanica","41"
"pteridophytes","Polystichum_cystostegium","82"
"pteridophytes","Polystichum_richardii","82"
"pteridophytes","Rumohra_adiantiformis","41"
"pteridophytes","Rumohra_hispida","41"
"pteridophytes","Marsilea_minuta","20"
"pteridophytes","Salvinia_natans","9"
"pteridophytes","Selaginella_pallescens","11"
"pteridophytes","Hippochaete_debilis","108"
"pteridophytes","Equisetum_diffusum","108"
"pteridophytes","Asplenium_haussknechtii","72"
"pteridophytes","Asplenium_ruta","72"
"pteridophytes","Asplenium_ruta","72"
"pteridophytes","Asplenium_septentrionale","72"
"pteridophytes","Asplenium_viviparum","36"
"pteridophytes","Christella_dentata","40"
"pteridophytes","Pteris_longifolia","58"
"pteridophytes","Woodsia_glabella","39"
"pteridophytes","Dennstaedtia_appendiculata","66"
"pteridophytes","Hypolepis_punctata","102"
"pteridophytes","Araiostegia_pseudocystopteris","40"
"pteridophytes","Nephrolepis_cordifolia","41"
"pteridophytes","Oleandra_pilosa","41"
"pteridophytes","Oleandra_wallichii","41"
"pteridophytes","Asplenium_dalhousiae","36"
"pteridophytes","Asplenium_exiguum","72"
"pteridophytes","Asplenium_varians","72"
"pteridophytes","Diplazium_proliferum","40"
"pteridophytes","Allantodia_spectabilis","41"
"pteridophytes","Allantodia_aspera","41"
"pteridophytes","Dryopteris_clintoniana","123"
"pteridophytes","Dryopteris_dilatata","41"
"pteridophytes","Dryopteris_carthusiana","92"
"pteridophytes","Azolla_caroliniana","24"
"pteridophytes","Lycopodium_annotinum","34"
"pteridophytes","Lycopodium_clavatum","34"
"pteridophytes","Isoetes_echinospora","11"
"pteridophytes","Isoetes_maritima","11"
"pteridophytes","Isoetes_echinospora","11"
"pteridophytes","Osmunda_claytoniana","22"
"pteridophytes","Osmunda_regalis","22"
"pteridophytes","Anemia_rotundifolia","38"
"pteridophytes","Lygodium_flexuosum","60"
"pteridophytes","Lygodium_scandens","30"
"pteridophytes","Dicranopteris_linearis","78"
"pteridophytes","Cyathea_crinita","69"
"pteridophytes","Cyathea_gigantea","69"
"pteridophytes","Cyathea_latebrosa","69"
"pteridophytes","Araiostegia_pseudocystopteris","40"
"pteridophytes","Araiostegia_pulchra","40"
"pteridophytes","Asplenium_billotii","72"
"pteridophytes","Asplenium_dalhousiae","36"
"pteridophytes","Asplenium_ensiforme","72"
"pteridophytes","Asplenium_obovatum","36"
"pteridophytes","Asplenium_planicaule","72"
"pteridophytes","Asplenium_sarelii","72"
"pteridophytes","Asplenium_trichomanes","36"
"pteridophytes","Asplenium_trichomanes","72"
"pteridophytes","Asplenium_unilaterale","40"
"pteridophytes","Asplenium_varians","36"
"pteridophytes","Athyrium_attenuatum","40"
"pteridophytes","Athyrium_dentigerum","40"
"pteridophytes","Athyrium_filix-femina","40"
"pteridophytes","Athyrium_foliolosum","40"
"pteridophytes","Deparia_japonica","80"
"pteridophytes","Asplenium_macrocarpum","40"
"pteridophytes","Athyrium_pectinatum","40"
"pteridophytes","Athyrium_rupicola","40"
"pteridophytes","Athyrium_schimperi","40"
"pteridophytes","Athyrium_subtriangulare","80"
"pteridophytes","Deparia_acrostichoides","40"
"pteridophytes","Crypsinus_hastatus","36"
"pteridophytes","Cystopteris_fragilis","84"
"pteridophytes","Diplazium_lobulosum","41"
"pteridophytes","Allantodia_aspera","41"
"pteridophytes","Allantodia_spectabilis","41"
"pteridophytes","Drynaria_quercifolia","37"
"pteridophytes","Dryopteris_celsa","82"
"pteridophytes","Dryopteris_clintoniana","123"
"pteridophytes","Dryopteris_cristata","82"
"pteridophytes","Dryopteris_goldiana","41"
"pteridophytes","Dryopteris_ludoviciana","41"
"pteridophytes","Dryopteris_leedsii","41"
"pteridophytes","Jamesonia_bogotensis","87"
"pteridophytes","Leucostegia_immersa","41"
"pteridophytes","Oleandra_wallichii","41"
"pteridophytes","Phlebodium_aureum","74"
"pteridophytes","Phymatosorus_membranifolium","36"
"pteridophytes","Phymatosorus_scolopendria","36"
"pteridophytes","Platycerium_bifurcatum","37"
"pteridophytes","Phymatosorus_longissimus","37"
"pteridophytes","Polypodium_vulgare","74"
"pteridophytes","Polypodium_hesperium","74"
"pteridophytes","Pseudodrynaria_coronans","37"
"pteridophytes","Pteridium_aquilinum","52"
"pteridophytes","Pteris_acanthoneura","29"
"pteridophytes","Pteris_albersii","116"
"pteridophytes","Pteris_altissima","58"
"pteridophytes","Pteris_arguta","29"
"pteridophytes","Pteris_argyraea","29"
"pteridophytes","Pteris_atrovirens","58"
"pteridophytes","Pteris_buchananii","29"
"pteridophytes","Pteris_catoptera","29"
"pteridophytes","Pteris_berteroana","29"
"pteridophytes","Pteris_dispar","29"
"pteridophytes","Pteris_ensiformis","58"
"pteridophytes","Pteris_fauriei","87"
"pteridophytes","Pteris_friesii","87"
"pteridophytes","Pteris_grandifolia","58"
"pteridophytes","Pteris_grevilleana","116"
"pteridophytes","Pteris_haenkeana","58"
"pteridophytes","Pteris_hexagona","58"
"pteridophytes","Pteris_ligulata","58"
"pteridophytes","Pteris_macilenta","58"
"pteridophytes","Pteris_multiaurita","29"
"pteridophytes","Pteris_multifida","58"
"pteridophytes","Pteris_mcclurei","58"
"pteridophytes","Pteris_papuana","58"
"pteridophytes","Pteris_camerooniana","58"
"pteridophytes","Pteris_roseolilacina","4"
"pteridophytes","Pteris_saxatilis","29"
"pteridophytes","Pteris_scabripes","29"
"pteridophytes","Pteris_semipinnata","58"
"pteridophytes","Pteris_similis","29"
"pteridophytes","Pteris_altissima","116"
"pteridophytes","Pteris_togoensis","29"
"pteridophytes","Pteris_trachyphylla","29"
"pteridophytes","Pteris_tremula","116"
"pteridophytes","Pteris_tripartita","58"
"pteridophytes","Pteris_umbrosa","58"
"pteridophytes","Pteris_vittata","58"
"pteridophytes","Pteris_wallichiana","29"
"pteridophytes","Pteris_wallichiana","29"
"pteridophytes","Pteris_yamatensis","58"
"pteridophytes","Pyrrosia_adnascens","108"
"pteridophytes","Pleocnemia_irregularis","40"
"pteridophytes","Woodsia_ilvensis","41"
"pteridophytes","Woodwardia_radicans","34"
"pteridophytes","Davallia_denticulata","40"
"pteridophytes","Davallia_fijiensis","40"
"pteridophytes","Nephrolepis_cordifolia","41"
"pteridophytes","Nephrolepis_duffii","41"
"pteridophytes","Nephrolepis_exaltata","41"
"pteridophytes","Nephrolepis_biserrata","41"
"pteridophytes","Oleandra_musifolia","40"
"pteridophytes","Acrostichum_aureum","30"
"pteridophytes","Adiantum_raddianum","57"
"pteridophytes","Adiantum_farleyense","30"
"pteridophytes","Adiantum_fergusonii","30"
"pteridophytes","Adiantum_hispidulum","171"
"pteridophytes","Adiantum_latifolium","60"
"pteridophytes","Adiantum_rhodophyllum","30"
"pteridophytes","Adiantum_tenerum","30"
"pteridophytes","Adiantum_trapeziforme","30"
"pteridophytes","Adiantum_wilesianum","45"
"pteridophytes","Cheilanthes_farinosa","58"
"pteridophytes","Cheilosoria_mysurensis","30"
"pteridophytes","Cheilanthes_tenuis","56"
"pteridophytes","Doryopteris_concolor","30"
"pteridophytes","Doryopteris_ludens","116"
"pteridophytes","Hemionitis_arifolia","90"
"pteridophytes","Microlepia_speluncae","88"
"pteridophytes","Pityrogramma_calomelanos","116"
"pteridophytes","Pityrogramma_chrysophylla","116"
"pteridophytes","Pteridium_aquilinum","52"
"pteridophytes","Pteris_biaurita","58"
"pteridophytes","Pteris_ensiformis","58"
"pteridophytes","Pteris_multifida","58"
"pteridophytes","Pteris_vittata","87"
"pteridophytes","Lindsaea_ensifolia","87"
"pteridophytes","Odontosoria_chinensis","100"
"pteridophytes","Vittaria_flexuosa","60"
"pteridophytes","Vittaria_himalayensis","60"
"pteridophytes","Vittaria_ophiopogonoides","60"
"pteridophytes","Blechnum_brasiliense","33"
"pteridophytes","Blechnum_occidentale","62"
"pteridophytes","Blechnum_orientale","33"
"pteridophytes","Stenochlaena_palustris","74"
"pteridophytes","Asplenium_aethiopicum","36"
"pteridophytes","Asplenium_nidus","72"
"pteridophytes","Asplenium_nitidum","144"
"pteridophytes","Asplenium_phyllitidis","72"
"pteridophytes","Diplazium_esculentum","41"
"pteridophytes","Diplazium_latifolium","82"
"pteridophytes","Dryopteris_atrata","82"
"pteridophytes","Dryopteris_cristata","82"
"pteridophytes","Dryopteris_dilatata","41"
"pteridophytes","Dryopteris_filix-mas","82"
"pteridophytes","Dryopteris_fragrans","41"
"pteridophytes","Dryopteris_intermedia","41"
"pteridophytes","Dryopteris_intermedia","2"
"pteridophytes","Dryopteris_sparsa","82"
"pteridophytes","Egenolfia_appendiculata","41"
"pteridophytes","Bolbitis_appendiculata","41"
"pteridophytes","Polystichum_himalayense","41"
"pteridophytes","Tectaria_zeylanica","80"
"pteridophytes","Arachniodes_aristata","82"
"pteridophytes","Tectaria_paradoxa","40"
"pteridophytes","Tectaria_macrodonta","40"
"pteridophytes","Tectaria_polymorpha","80"
"pteridophytes","Tectaria_wightii","40"
"pteridophytes","Pseudocyclosorus_repens","35"
"pteridophytes","Thelypteris_uliginosa","62"
"pteridophytes","Marsilea_quadrifolia","20"
"pteridophytes","Regnellidium_diphyllum","19"
"pteridophytes","Diphasiastrum_ã","23"
"pteridophytes","Diphasiastrum_ã","23"
"pteridophytes","Lycopodium_alpinum","22"
"pteridophytes","Lycopodium_annotinum","34"
"pteridophytes","Lycopodium_clavatum","34"
"pteridophytes","Lycopodiella_inundata","78"
"pteridophytes","Lycopodium_selago","45"
"pteridophytes","Selaginella_braunii","10"
"pteridophytes","Selaginella_gracilis","10"
"pteridophytes","Selaginella_tamariscina","9"
"pteridophytes","Selaginella_plana","10"
"pteridophytes","Selaginella_wallichii","10"
"pteridophytes","Selaginella_willdenowii","9"
"pteridophytes","Psilotum_nudum","210"
"pteridophytes","Tmesipteris_tannensis","107"
"pteridophytes","Equisetum_fluviatile","108"
"pteridophytes","Botrychium_jenmanii","90"
"pteridophytes","Botrychium_boreale","90"
"pteridophytes","Botrychium_lanceolatum","45"
"pteridophytes","Botrychium_schaffneri","45"
"pteridophytes","Botrychium_virginianum","92"
"pteridophytes","Ophioglossum_vulgatum","250"
"pteridophytes","Angiopteris_evecta","80"
"pteridophytes","Osmundastrum_cinnamomeum","22"
"pteridophytes","Osmunda_claytoniana","22"
"pteridophytes","Lygodium_palmatum","30"
"pteridophytes","Schizaea_fistulosa","270"
"pteridophytes","Schizaea_fistulosa","94"
"pteridophytes","Schizaea_pusilla","103"
"pteridophytes","Schizaea_robusta","96"
"pteridophytes","Gleichenia_brackenridgei","34"
"pteridophytes","Sticherus_flabellatus","34"
"pteridophytes","Gleichenia_lobata","34"
"pteridophytes","Gleichenia_microphylla","22"
"pteridophytes","Sticherus_tenera","68"
"pteridophytes","Crepidomanes_majorae","36"
"pteridophytes","Crepidomanes_venulosum","36"
"pteridophytes","Hymenophyllum_atrovirens","36"
"pteridophytes","Hymenophyllum_cupressiforme","22"
"pteridophytes","Hymenophyllum_malingii","36"
"pteridophytes","Hymenophyllum_peltatum","11"
"pteridophytes","Hymenophyllum_rufescens","36"
"pteridophytes","Macroglena_caudata","36"
"pteridophytes","Mecodium_australe","36"
"pteridophytes","Mecodium_flabellatum","36"
"pteridophytes","Mecodium_samoense","36"
"pteridophytes","Meringium_bivalve","22"
"pteridophytes","Polyphlebium_venosum","36"
"pteridophytes","Selenodesmium_elongatum","36"
"pteridophytes","Trichomanes_lyallii","36"
"pteridophytes","Loxsoma_cunninghamii","47"
"pteridophytes","Dennstaedtia_scabra","123"
"pteridophytes","Cyathea_latebrosa","69"
"pteridophytes","Adiantum_chilense","30"
"pteridophytes","Adiantum_capillus-veneris","30"
"pteridophytes","Adiantum_raddianum","60"
"pteridophytes","Adiantum_fulvum","58"
"pteridophytes","Adiantum_hispidulum","175"
"pteridophytes","Adiantum_incisum","30"
"pteridophytes","Adiantum_pedatum","29"
"pteridophytes","Adiantum_peruvianum","30"
"pteridophytes","Adiantum_lunulatum","90"
"pteridophytes","Adiantum_lunulatum","30"
